store_name,store_type_code,main_code,store_type,local_name,address,phone_number,long,lati,searchcount
태성종합인테리어,9010,건축자재,인테리어전문,고양시,경기도 고양시 일산동구 고양대로 1025,,37.6728,126.807,94177
태성하우징,9199,용역 서비스,기타용역서비스,고양시,경기도 고양시 덕양구 호국로1873번길 42-1,,37.7184,126.913,61837
태승목공기계,9901,기타,기계공구,고양시,경기도 고양시 덕양구 통일로1258번길 2,,37.7245,126.844,100040
태양,7101,용역 서비스,이용원,고양시,경기도 고양시 덕양구 호국로 809,,37.658,126.838,76869
태양건설기계,9901,기타,기계공구,고양시,경기도 고양시 일산동구 성석로 325-1,,37.7047,126.794,70450
태양공조,9199,용역 서비스,기타용역서비스,고양시,경기도 고양시 일산서구 호수로838번길 54,,37.672,126.751,111871
태양구두수선,9203,수리서비스,신변잡화수리,고양시,경기도 고양시 덕양구 동송로 20,,37.6486,126.899,122098
태양당구장,2121,레저업소,당구장,고양시,경기도 고양시 덕양구 혜음로 71,,37.7069,126.902,48096
태양당구장,2121,레저업소,당구장,고양시,경기도 고양시 일산서구 고양대로 732,,37.6827,126.777,121551
태양모바일,5210,사무통신,통신기기,고양시,경기도 고양시 덕양구 화신로272번길 58,,37.6337,126.832,115031
태양모텔,1020,숙박업,여관/기타숙박업,고양시,경기도 고양시 일산서구 고양대로685번길 34,,37.6854,126.773,88120
태양문구,5030,서적문구,문구용품,고양시,경기도 고양시 덕양구 행신로311번길 53,,37.6229,126.843,112196
태양상사,7110,유통업 영리,화장품,고양시,경기도 고양시 덕양구 호국로 798,,37.6571,126.837,79198
태양설비,9010,건축자재,인테리어전문,고양시,경기도 고양시 덕양구 통일로780번길 33,,37.6897,126.864,61862
태양이엔씨,9199,용역 서비스,기타용역서비스,고양시,경기도 고양시 덕양구 보광로 23-2,,37.7191,126.902,78392
태양인쇄,5010,서적문구,출판 및 인쇄물,고양시,경기도 고양시 일산동구 장항로 203-8,,37.6399,126.775,159690
태양전기조명,9003,건축자재,조명기구,고양시,경기도 고양시 일산동구 강촌로26번길 28,,37.6455,126.78,91675
태양정밀,9901,기타,기계공구,고양시,경기도 고양시 일산동구 장대길 42-21,,37.6375,126.771,76421
태양풍력닥트,9998,기타,기타 전문점,고양시,경기도 고양시 일산서구 송산로 531,,37.6906,126.736,98004
태영,9199,용역 서비스,기타용역서비스,고양시,경기도 고양시 덕양구 백양로 15,,37.6274,126.833,125278
태영가방,4401,신변잡화,가방,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,102530
태영도장,9998,기타,기타 전문점,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,117811
태영문구,5030,서적문구,문구용품,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,97660
태영미용실,7102,용역 서비스,미용원,고양시,경기도 고양시 일산서구 강선로 140,,37.6756,126.769,146003
태영복층유리,9005,건축자재,유리,고양시,경기도 고양시 일산동구 지영로194번길 40-31,,37.7123,126.829,83347
태영세탁,9210,수리서비스,세탁소,고양시,경기도 고양시 일산서구 고양대로 624,,37.6847,126.766,169315
태영수선,9998,기타,기타 전문점,고양시,경기도 고양시 일산서구 중앙로 1406,,37.6694,126.764,126422
태영의류수선,9210,수리서비스,세탁소,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,85365
태영인테리어,9006,건축자재,목재석재철물,고양시,경기도 고양시 일산동구 지영로 125-1,,37.7117,126.822,79865
태영중고피아노,2010,문화.취미,악기점,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,166758
태영프라자안경원,7105,광학제품,안경,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,119077
태영프린팅,5010,서적문구,출판 및 인쇄물,고양시,경기도 고양시 일산동구 장대길 128-60,,37.6413,126.765,83806
태영화장품,7110,유통업 영리,화장품,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,116940
태용공구,9006,건축자재,목재석재철물,고양시,경기도 고양시 덕양구 호국로790번길 107,,37.6542,126.842,65065
태원 헤어킹,7102,용역 서비스,미용원,고양시,경기도 고양시 일산동구 백석로71번길 47,,37.6484,126.784,76803
태원냉열,9199,용역 서비스,기타용역서비스,고양시,경기도 고양시 덕양구 지도로35번길 46-12,,37.6213,126.823,56404
태원종합광고,9101,용역 서비스,종합용역,고양시,경기도 고양시 일산서구 일청로 15,,37.6858,126.77,71649
태일전기,9901,기타,기계공구,고양시,경기도 고양시 일산동구 장대길 99-22,,37.6379,126.765,141407
태일종합철물,9006,건축자재,목재석재철물,고양시,경기도 고양시 덕양구 고양대로1384번길 7-11,,37.6537,126.838,176416
태일포스시스템(TIPS),5210,사무통신,통신기기,고양시,경기도 고양시 덕양구 무원로6번길 61,,37.6148,126.833,128002
태종종합공사,9010,건축자재,인테리어전문,고양시,경기도 고양시 일산동구 은행마을로 1,,37.6635,126.804,146957
태종합건축사사무소,9130,용역 서비스,사무서비스,고양시,경기도 고양시 덕양구 은빛로 53,,37.638,126.834,107334
태주산업디자인모드,3001,가구,일반가구,고양시,경기도 고양시 일산서구 덕이로276번길 26-18,,37.7018,126.736,24185
태진,9199,용역 서비스,기타용역서비스,고양시,경기도 고양시 덕양구 대덕로82번길 33-25,,37.5951,126.872,112628
태진폴리머,9003,건축자재,조명기구,고양시,경기도 고양시 덕양구 무원로6번길 12,,37.6131,126.833,126783
태찬산업공사,9199,용역 서비스,기타용역서비스,고양시,경기도 고양시 덕양구 호국로790번길 49-4,,37.6555,126.839,72158
태창상사,2002,레져용품,스포츠레져용품,고양시,경기도 고양시 일산동구 멱절길 366-46,,37.6536,126.759,92904
태창약국,7041,약국,약국,고양시,경기도 고양시 일산서구 강선로 59,,37.6695,126.764,96256
태평양나이프,9998,기타,기타 전문점,고양시,경기도 고양시 일산동구 장항로 144-6,,37.6362,126.782,104734
태평양아모레,7110,유통업 영리,화장품,고양시,경기도 고양시 일산서구 중앙로 1455,,37.6709,126.759,50089
태평양화원,2230,문화.취미,화원,고양시,경기도 고양시 덕양구 행신로 6,,37.6109,126.822,123519
태현테크,4499,신변잡화,기타잡화,고양시,경기도 고양시 일산동구 장대길 42-21,,37.6375,126.771,141657
태호골프상사,2001,레져용품,골프용품 전문점,고양시,경기도 고양시 덕양구 마상로126번길 91,,37.6566,126.834,55744
태화기계,9901,기타,기계공구,고양시,경기도 고양시 일산동구 장항로 382-31,,37.6496,126.762,71445
태후사랑 행신점,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 충경로 151,,37.617,126.846,94440
태후사랑염색방,7102,용역 서비스,미용원,고양시,경기도 고양시 일산서구 일산로 614,,37.6811,126.761,96745
태흥가설,9099,건축자재,기타건축자재,고양시,경기도 고양시 덕양구 중앙로 304,,37.6118,126.86,47869
태흥기업,9004,건축자재,페인트,고양시,경기도 고양시 덕양구 삼송로 170-1,,37.653,126.893,80391
태흥산업,9998,기타,기타 전문점,고양시,경기도 고양시 일산동구 견달산로225번길 26-20,,37.6873,126.819,103472
태흥상사,9004,건축자재,페인트,고양시,경기도 고양시 일산동구 장진천길 14-48,,37.709,126.813,140357
탠미닛,7110,유통업 영리,화장품,고양시,경기도 고양시 일산동구 중앙로1261번길 77,,37.6572,126.77,89065
탠타스틱,7110,유통업 영리,화장품,고양시,경기도 고양시 일산동구 무궁화로 20-38,,37.6603,126.768,113757
터널,2130,레저업소,노래방,고양시,경기도 고양시 덕양구 화중로130번길 5-3,,37.6389,126.832,159082
터미널약국,7041,약국,약국,고양시,경기도 고양시 일산동구 중앙로 1036,,37.6432,126.79,120124
터보소닉,2114,레저업소,헬스클럽,고양시,경기도 고양시 일산서구 대산로 114,,37.6743,126.765,112363
터보짐,2114,레저업소,헬스클럽,고양시,경기도 고양시 일산동구 일산로 432,,37.6732,126.779,116952
털보마스터,9901,기타,기계공구,고양시,경기도 고양시 일산동구 성석로 177,,37.6929,126.797,53522
테라,4412,신변잡화,액세서리,고양시,경기도 고양시 덕양구 통일로770번길 32,,37.6892,126.865,46616
테라 (TERA),2299,문화.취미,문화취미기타,고양시,경기도 고양시 일산동구 강송로 196,,37.6565,126.784,87378
테라셀,7110,유통업 영리,화장품,고양시,경기도 고양시 일산서구 중앙로 1371,,37.6671,126.765,86383
테라스크린(일산마두점),9210,수리서비스,세탁소,고양시,경기도 고양시 일산동구 일산로 205,,37.6546,126.788,145203
테라피샵,7110,유통업 영리,화장품,고양시,경기도 고양시 덕양구 화중로 76,,37.6339,126.831,99573
테라필라테스,2114,레저업소,헬스클럽,고양시,경기도 고양시 덕양구 권율대로 890,,37.663,126.89,64358
테마,2130,레저업소,노래방,고양시,경기도 고양시 덕양구 은빛로 43,,37.6382,126.833,137049
테마,2130,레저업소,노래방,고양시,경기도 고양시 덕양구 통일로 1287,,37.7268,126.842,83474
테마 노래연습장,2130,레저업소,노래방,고양시,경기도 고양시 일산서구 호수로838번길 74-33,,37.6718,126.752,133917
테마가있는노래연습장,2130,레저업소,노래방,고양시,경기도 고양시 일산서구 일현로 29,,37.6899,126.762,55394
테마노래방,2130,레저업소,노래방,고양시,경기도 고양시 덕양구 고양대로1369번길 12-4,,37.655,126.837,107837
테스트라인샵,9901,기타,기계공구,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,167416
테이크아웃바이크,2002,레져용품,스포츠레져용품,고양시,경기도 고양시 일산서구 중앙로 1470,,37.6723,126.757,97914
테크노샷,3402,광학제품,사진관,고양시,경기도 고양시 덕양구 화신로272번길 34,,37.6324,126.832,86626
테크엠,9202,수리서비스,가정용품수리,고양시,경기도 고양시 덕양구 대터2로 8,,37.5894,126.876,98619
텐PC cafe,2199,레저업소,기타레져업소,고양시,경기도 고양시 일산서구 중앙로 1426,,37.6703,126.762,68592
텐비트(10bit),9101,용역 서비스,종합용역,고양시,경기도 고양시 일산서구 일현로 97-11,,37.6945,126.762,88489
텐스포츠,2002,레져용품,스포츠레져용품,고양시,경기도 고양시 덕양구 화중로130번길 16,,37.6384,126.833,52016
텐트클리닝,2002,레져용품,스포츠레져용품,고양시,경기도 고양시 일산동구 은행마을로 74,,37.6692,126.807,116451
템테이션,7110,유통업 영리,화장품,고양시,경기도 고양시 일산동구 중앙로 1129,,37.6488,126.78,93341
템퍼매트리스 고양점,3001,가구,일반가구,고양시,경기도 고양시 일산동구 무궁화로386번길 32-1,,37.6772,126.802,106972
토기랑,2299,문화.취미,문화취미기타,고양시,경기도 고양시 일산동구 멱절길 290,,37.6563,126.752,88603
토기장이,2230,문화.취미,화원,고양시,경기도 고양시 일산동구 월현길 81-33,,37.6873,126.846,133541
토너뱅크코리아,5299,사무통신,기타 사무용품,고양시,경기도 고양시 일산서구 송파로202번길 45,,37.6988,126.717,73554
토너친구,5299,사무통신,기타 사무용품,고양시,경기도 고양시 덕양구 삼원로 33,,37.6426,126.876,89169
토너친구,5299,사무통신,기타 사무용품,고양시,경기도 고양시 덕양구 삼원로 33,,37.6426,126.876,57825
토네이도 전자담배,9998,기타,기타 전문점,고양시,경기도 고양시 덕양구 동세로 11,,37.6439,126.887,100736
토니 짐,2114,레저업소,헬스클럽,고양시,경기도 고양시 일산동구 일산로 443,,37.6732,126.777,198143
토니모리,7110,유통업 영리,화장품,고양시,경기도 고양시 일산동구 중앙로 1305-56,,37.661,126.768,62888
토니모리일산원마운트점,7110,유통업 영리,화장품,고양시,경기도 고양시 일산서구 한류월드로 300,,37.6646,126.755,121316
토니앤헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 도래울1로 57,,37.6287,126.869,132919
토니엔헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 고양대로1384번길 15,,37.6533,126.838,109339
토니헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 중앙로558번길 16-12,,37.6238,126.836,94377
토당,2130,레저업소,노래방,고양시,경기도 고양시 덕양구 지도로14번길 4,,37.6183,126.825,108524
토당인테리어총판,9010,건축자재,인테리어전문,고양시,경기도 고양시 덕양구 지도로92번길 9,,37.6255,126.825,121088
토드컴퍼니(신원점),5210,사무통신,통신기기,고양시,경기도 고양시 덕양구 신원로 40-12,,37.6645,126.889,120151
토론토동물병원,7050,병원,동물병원,고양시,경기도 고양시 일산서구 대산로212번길 8-12,,37.6782,126.756,52268
토리,9101,용역 서비스,종합용역,고양시,경기도 고양시 일산동구 중앙로1261번길 79,,37.657,126.77,95602
토리네일,7103,용역 서비스,피부미용실,고양시,경기도 고양시 일산동구 일산로441번길 40,,37.6718,126.776,131082
토리샵,2240,문화.취미,애완동물,고양시,경기도 고양시 덕양구 벽제관로 37,,37.7038,126.9,142718
토리아동발달센터,7199,용역 서비스,기타대인서비스,고양시,경기도 고양시 덕양구 삼송로 12,,37.6496,126.876,61996
토리헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 일산동구 중앙로1275번길 38-5,,37.6595,126.77,124872
토리헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 화신로272번길 58,,37.6337,126.832,143071
토리헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 삼송로 8,,37.6498,126.875,124094
토리헤어풍동점,7102,용역 서비스,미용원,고양시,경기도 고양시 일산동구 숲속마을로 18,,37.6673,126.801,59606
토마셀리 플라워,2230,문화.취미,화원,고양시,경기도 고양시 일산동구 정발산로196번길 46,,37.6614,126.788,87504
토마토PC,9204,수리서비스,사무통신기기수리,고양시,경기도 고양시 덕양구 화중로 128,,37.6385,126.832,120616
토마토헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 일산서구 덕산로 283,,37.696,126.734,83746
토멘스,7050,병원,동물병원,고양시,경기도 고양시 일산동구 장대길 128-30,,37.6404,126.764,127715
토모네일,7103,용역 서비스,피부미용실,고양시,경기도 고양시 일산동구 무궁화로 42-28,,37.6622,126.77,102434
토모토모미용실,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 용현로 22,,37.6147,126.836,111375
토모토모미용재료,7111,유통업 영리,미용재료,고양시,경기도 고양시 일산동구 일산로 443,,37.6732,126.777,107170
토베스트,5010,서적문구,출판 및 인쇄물,고양시,경기도 고양시 일산동구 일산로441번길 15-19,,37.6724,126.778,62514
토브 언어&심리 상담센터,7199,용역 서비스,기타대인서비스,고양시,경기도 고양시 덕양구 삼송로 12,,37.6496,126.876,103732
토브(TOV),9010,건축자재,인테리어전문,고양시,경기도 고양시 덕양구 무원로6번길 12,,37.6131,126.833,106635
토브샌드위치(TOV SANDWICH),8006,일반휴게음식,서양음식,고양시,경기도 고양시 일산서구 산현로17번길 9,,37.69,126.763,50546
토우공방,2299,문화.취미,문화취미기타,고양시,경기도 고양시 일산서구 가좌2로 20,,37.6886,126.723,75298
토우통상,9901,기타,기계공구,고양시,경기도 고양시 일산동구 은마길63번길 117,,37.7151,126.805,59410
토이뷰,5050,서적문구,완구점,고양시,경기도 고양시 덕양구 지도로125번길 9-9,,37.6274,126.823,70624
토이키즈 스윔클럽,2113,레저업소,수영장,고양시,경기도 고양시 덕양구 고양대로 1399,,37.6541,126.84,122282
토이키즈스윔클럽,2113,레저업소,수영장,고양시,경기도 고양시 덕양구 고양대로 1399,,37.6541,126.84,86395
토이펀(toyfun),5050,서적문구,완구점,고양시,경기도 고양시 덕양구 도래울안길 33,,37.6303,126.874,75150
토즈 멤버십라운지 원당주교센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 덕양구 호국로 819,,37.6589,126.838,108248
토즈 멤버십라운지 원흥센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 덕양구 삼송로 12,,37.6496,126.876,63265
토즈 멤버십라운지 중산센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산서구 고봉로 291,,37.6853,126.777,65646
토즈맴버십라운지 후곡센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산서구 일산로 538,,37.6778,126.768,110931
토즈멤버십라운지 마두센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산동구 강석로 123,,37.6519,126.779,120741
토즈멤버십라운지 서정 센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 덕양구 중앙로 452,,37.6185,126.845,49318
토즈멤버십라운지 서정센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 덕양구 중앙로 452,,37.6185,126.845,132281
토즈멤버십라운지 일산 대화센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산서구 일산로 731,,37.6779,126.751,44764
토즈멤버십라운지 정발산 센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산동구 대산로 19,,37.6698,126.774,78392
토즈멤버십라운지 중산센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산서구 고봉로 291,,37.6853,126.777,99153
토즈백마스터디센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산동구 일산로 236,,37.6574,126.789,116476
토즈스터디센터 신원센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 덕양구 신원로 36,,37.6638,126.889,76457
토즈스터디센터 탄현센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산서구 일현로 50,,37.6915,126.763,128599
토즈풍동스터디센터,9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산동구 숲속마을로 20,,37.6673,126.801,151363
토탈 볼링,9901,기타,기계공구,고양시,경기도 고양시 일산동구 일산로463번길 15-3,,37.6736,126.775,75540
토탈공간인테리어,9010,건축자재,인테리어전문,고양시,경기도 고양시 덕양구 토당로78번길 5,,37.6223,126.819,114347
토탈디지털서비스,9204,수리서비스,사무통신기기수리,고양시,경기도 고양시 일산동구 백마로 223,,37.655,126.774,59851
토탈세이프티,4499,신변잡화,기타잡화,고양시,경기도 고양시 일산서구 중앙로 1470,,37.6723,126.757,126841
토탈솔루션,5201,사무통신,컴퓨터,고양시,경기도 고양시 일산동구 일산로316번길 54-13,,37.6642,126.788,94320
토탈슈즈,4420,신변잡화,제화,고양시,경기도 고양시 덕양구 고양대로 1383-9,,37.6548,126.838,99415
토투,2199,레저업소,기타레져업소,고양시,경기도 고양시 일산동구 중앙로1275번길 38-5,,37.6595,126.77,105984
토화랑,2299,문화.취미,문화취미기타,고양시,경기도 고양시 덕양구 용현로 49-4,,37.6173,126.836,81477
톡스 네일(TOX NAIL),7103,용역 서비스,피부미용실,고양시,경기도 고양시 일산동구 무궁화로 20-38,,37.6603,126.768,116310
톡톡블럭 일산점,5050,서적문구,완구점,고양시,경기도 고양시 일산서구 강선로 192,,37.6797,126.772,92289
톡톡스킨 고양점,7103,용역 서비스,피부미용실,고양시,경기도 고양시 덕양구 행당로 23,,37.6197,126.827,34730
톤즈(tones),4499,신변잡화,기타잡화,고양시,경기도 고양시 일산동구 호수로 672,,37.6615,126.765,86183
톨비스트 일산덕이점,2002,레져용품,스포츠레져용품,고양시,경기도 고양시 일산서구 탄중로 111,,37.6931,126.758,69760
톰의료기,7112,보건위생,의료용품,고양시,경기도 고양시 일산동구 견달산로225번길 21-84,,37.6862,126.815,74133
통닭연구소,8021,음료식품,스넥,고양시,경기도 고양시 덕양구 세솔로 106,,37.6534,126.888,117608
통일로다육농장,2230,문화.취미,화원,고양시,경기도 고양시 덕양구 통일로 1257-1,,37.7241,126.844,133919
통일로동물병원,7050,병원,동물병원,고양시,경기도 고양시 덕양구 통일로 730,,37.6879,126.869,105369
통일로목욕탕,7120,보건위생,사우나,고양시,경기도 고양시 덕양구 통일로 785,,37.688,126.863,168926
통일로불가마사우나,7120,보건위생,사우나,고양시,경기도 고양시 덕양구 대양로 15,,37.6891,126.874,107740
통일로약국,7041,약국,약국,고양시,경기도 고양시 덕양구 통일로 772,,37.6879,126.865,32772
통일로장갑및포장재,4499,신변잡화,기타잡화,고양시,경기도 고양시 덕양구 통일로 1174,,37.7186,126.849,115312
통일석재주식회사,9006,건축자재,목재석재철물,고양시,경기도 고양시 덕양구 호국로 1383,,37.6802,126.89,112423
통큰포차,8001,일반휴게음식,일반한식,고양시,경기도 고양시 덕양구 행당로 2,,37.6198,126.825,185363
투 디자인 아트 스튜디오,5010,서적문구,출판 및 인쇄물,고양시,경기도 고양시 일산서구 강선로 192,,37.6797,126.772,112309
투GDR골프아카데미,2102,레저업소,골프연습장,고양시,경기도 고양시 덕양구 도래울로 103,,37.6349,126.871,102883
투게더퍼니처,3099,가구,기타가구,고양시,경기도 고양시 덕양구 무원로36번길 6,,37.6158,126.833,89174
투데이프레젠트,4499,신변잡화,기타잡화,고양시,경기도 고양시 덕양구 도래울로 85,,37.6347,126.87,146032
투맨(To.man),7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 중앙로558번길 16-16,,37.6237,126.837,97209
투미쓰왁싱,7103,용역 서비스,피부미용실,고양시,경기도 고양시 덕양구 화신로260번길 26,,37.6317,126.833,83058
투민정보통신,5210,사무통신,통신기기,고양시,경기도 고양시 일산서구 강성로 247,,37.6761,126.749,84614
투비컴119,5201,사무통신,컴퓨터,고양시,경기도 고양시 일산서구 원일로 127-5,,37.6853,126.776,29316
투스톤,4412,신변잡화,액세서리,고양시,경기도 고양시 일산동구 숲속마을2로 51-15,,37.6745,126.797,100686
투썸플레이스 고양향동점,8006,일반휴게음식,서양음식,고양시,경기도 고양시 덕양구 향기로 14,,37.5941,126.887,168725
투앤투 아카데미,7110,유통업 영리,화장품,고양시,경기도 고양시 일산서구 고양대로632번길 60,,37.6838,126.769,83984
투어투게더(Two to),5299,사무통신,기타 사무용품,고양시,경기도 고양시 덕양구 신원로1길 31-10,,37.6616,126.889,101274
투에스티 바이씨엘(2ST by ciel),2230,문화.취미,화원,고양시,경기도 고양시 일산동구 백마로 195,,37.6542,126.772,126785
투에스헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 일산서구 송산로 388,,37.6849,126.722,79490
투와이짐,2114,레저업소,헬스클럽,고양시,경기도 고양시 일산서구 강성로 121,,37.6706,126.762,124319
투윈스네일,7103,용역 서비스,피부미용실,고양시,경기도 고양시 덕양구 지도로49번길 7-22,,37.621,126.823,48434
투제이코스메틱,7110,유통업 영리,화장품,고양시,경기도 고양시 일산동구 노루목로 78,,37.6482,126.775,103156
투컴크리닝,9210,수리서비스,세탁소,고양시,경기도 고양시 덕양구 호국로1427번길 54-43,,37.6852,126.894,48454
투쿨포스쿨 일산웨스턴점,7110,유통업 영리,화장품,고양시,경기도 고양시 일산동구 정발산로 24,,37.6559,126.772,127020
투투노래연습장,2130,레저업소,노래방,고양시,경기도 고양시 덕양구 화중로152번길 6-8,,37.6401,126.833,113159
투페이스,7110,유통업 영리,화장품,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,123122
투혼 SF 트레이닝센터,2114,레저업소,헬스클럽,고양시,경기도 고양시 덕양구 중앙로601번길 102,,37.6222,126.832,57999
툰사랑만화카페,2199,레저업소,기타레져업소,고양시,경기도 고양시 일산동구 고풍로 44-8,,37.6628,126.796,99268
트라움호텔,1020,숙박업,여관/기타숙박업,고양시,경기도 고양시 덕양구 고양시청로 31,,37.6565,126.831,72833
트라이빙,4499,신변잡화,기타잡화,고양시,경기도 고양시 일산동구 중산로 206,,37.6906,126.782,100640
트라이앵글,2240,문화.취미,애완동물,고양시,경기도 고양시 덕양구 동헌로307번길 71,,37.7121,126.888,129736
트라이텍스Co.Ltd,4499,신변잡화,기타잡화,고양시,경기도 고양시 일산동구 무궁화로181번길 16-1,,37.6718,126.781,107081
트래블케이스,4401,신변잡화,가방,고양시,경기도 고양시 일산동구 공릉천로175번길 93-84,,37.7023,126.84,106117
트래이드미(trade me),2002,레져용품,스포츠레져용품,고양시,경기도 고양시 일산동구 백마로 195,,37.6542,126.772,91065
트랜스타임 번역서비스(W ENGLISH),9130,용역 서비스,사무서비스,고양시,경기도 고양시 일산동구 숲속마을1로 116,,37.6714,126.801,121779
트러스트위드,4412,신변잡화,액세서리,고양시,경기도 고양시 일산동구 정발산로 43-20,,37.6584,126.773,75304
트러스퍼니,3099,가구,기타가구,고양시,경기도 고양시 덕양구 소만로 49,,37.6176,126.841,89458
트루바인엔터테인먼트 (Truevine Entertain,9101,용역 서비스,종합용역,고양시,경기도 고양시 일산동구 무궁화로 32-12,,37.6621,126.768,110870
트루스톤 에듀,5099,서적문구,기타서적문구,고양시,경기도 고양시 일산서구 덕이로 104-24,,37.6926,126.75,90189
트루타이일산,7110,유통업 영리,화장품,고양시,경기도 고양시 일산서구 중앙로 1575,,37.6761,126.747,79255
트리콘타로,7199,용역 서비스,기타대인서비스,고양시,경기도 고양시 일산동구 강촌로 114,,37.6511,126.787,70755
트리플 엑스,2199,레저업소,기타레져업소,고양시,경기도 고양시 일산동구 중앙로1275번길 60-21,,37.6598,126.769,55261
트리플엑스스포츠,2002,레져용품,스포츠레져용품,고양시,경기도 고양시 덕양구 동산1로1길 5-12,,37.6434,126.886,108599
트리플짐,2114,레저업소,헬스클럽,고양시,경기도 고양시 일산서구 고양대로632번길 60,,37.6838,126.769,92739
트리플퍼니처,3001,가구,일반가구,고양시,경기도 고양시 덕양구 흥도로 195,,37.624,126.858,112207
트윈골프,9199,용역 서비스,기타용역서비스,고양시,경기도 고양시 일산동구 노첨길56번길 30,,37.6353,126.778,63956
트윈샵,4412,신변잡화,액세서리,고양시,경기도 고양시 일산서구 고양대로 624,,37.6848,126.766,83224
트윈스,4499,신변잡화,기타잡화,고양시,경기도 고양시 덕양구 화중로 164,,37.6439,126.836,73352
트윈스,5030,서적문구,문구용품,고양시,경기도 고양시 덕양구 무원로36번길 64,,37.6169,126.833,99663
트윈스골프,2001,레져용품,골프용품 전문점,고양시,경기도 고양시 덕양구 혜음로107번길 81-16,,37.7136,126.899,175595
특공무술(WTMA),2114,레저업소,헬스클럽,고양시,경기도 고양시 일산동구 숲속마을로 48,,37.6674,126.798,93629
특공무술(WTMA)주짓수킥복싱 중산점,2114,레저업소,헬스클럽,고양시,경기도 고양시 일산동구 중산로 149,,37.6854,126.781,93366
튼튼애견미용,2240,문화.취미,애완동물,고양시,경기도 고양시 일산동구 일산로 38,,37.6419,126.787,91057
튼튼약국,7041,약국,약국,고양시,경기도 고양시 일산서구 중앙로 1426,,37.6703,126.762,80634
튼튼영어베이비리그 고양덕양센터,5001,서적문구,일반서적,고양시,경기도 고양시 덕양구 중앙로 440,,37.6181,126.846,57397
튼튼영어프리스쿨,5099,서적문구,기타서적문구,고양시,경기도 고양시 일산서구 일현로 29,,37.6899,126.762,93466
튼튼종합상사,9901,기타,기계공구,고양시,경기도 고양시 덕양구 동산2로 5,,37.6447,126.886,141674
티 런드리 중산점,9210,수리서비스,세탁소,고양시,경기도 고양시 일산동구 하늘마을로93번길 16,,37.6802,126.786,96136
티 컴퍼니,2251,문화.취미,티켓,고양시,경기도 고양시 일산동구 정발산로 127,,37.6595,126.782,95539
티.앤.티 디자인 (T.T),9203,수리서비스,신변잡화수리,고양시,경기도 고양시 일산동구 성석로 160-17,,37.6921,126.799,167620
티나주얼리,4412,신변잡화,액세서리,고양시,경기도 고양시 일산서구 중앙로 1388,,37.6684,126.766,118939
티나헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 지도로104번길 14-9,,37.6262,126.825,111648
티나헤어,7102,용역 서비스,미용원,고양시,경기도 고양시 덕양구 오부자로 14,,37.6523,126.912,69312
티댄타,2251,문화.취미,티켓,고양시,경기도 고양시 덕양구 의장로 122,,37.634,126.872,69242
티드 (Tid),9010,건축자재,인테리어전문,고양시,경기도 고양시 일산서구 대산로 215,,37.6782,126.755,81975
티디알푸드,4499,신변잡화,기타잡화,고양시,경기도 고양시 일산서구 구산로67번길 14-56,,37.6924,126.7,91953
티벳요가,2114,레저업소,헬스클럽,고양시,경기도 고양시 일산동구 일산로463번길 48-7,,37.6724,126.774,115022
티비에이,9299,수리서비스,기타수리서비스,고양시,경기도 고양시 덕양구 삼송로 138-1,,37.6522,126.889,104492
